StartupID,StartupName,Founders,FoundedYear,City,Sector,FundingStage,FundingAmount,Status
7256,Startup_7256,Founder_233,2022,Delhi,FinTech,Series A,314361,Active
7257,Startup_7257,Founder_299,2009,Bangalore,FinTech,Series B,8921045,Acquired
7258,Startup_7258,Founder_471,2005,Mumbai,Technology,Seed,51335,Active
7259,Startup_7259,Founder_380,2011,Delhi,Healthcare,Series A,1152003,Active
7260,Startup_7260,Founder_394,2003,Bangalore,E-Commerce,Series A,1326197,Active
7261,Startup_7261,Founder_272,2017,Hyderabad,Technology,Series B,8963814,Closed
7262,Startup_7262,Founder_184,2002,Mumbai,Healthcare,Series B,7242382,Acquired
7263,Startup_7263,Founder_35,2023,Chennai,Healthcare,Series B,4630393,Active
7264,Startup_7264,Founder_337,2009,Mumbai,FinTech,Series B,8437881,Active
7265,Startup_7265,Founder_74,2007,Delhi,Technology,Seed,77587,Active
7266,Startup_7266,Founder_496,2011,Bangalore,E-Commerce,Series A,1990578,Closed
7267,Startup_7267,Founder_270,2012,Delhi,FinTech,Series B,4770201,Active
7268,Startup_7268,Founder_253,2000,Bangalore,FinTech,Series C,42753676,Closed
7269,Startup_7269,Founder_352,2011,Chennai,Technology,Seed,189530,Active
7270,Startup_7270,Founder_193,2014,Bangalore,Education,Series A,1088183,Acquired
7271,Startup_7271,Founder_74,2020,Mumbai,Technology,Series A,1255933,Closed
7272,Startup_7272,Founder_15,2001,Hyderabad,E-Commerce,Seed,130960,Acquired
7273,Startup_7273,Founder_461,2022,Bangalore,Healthcare,Series C,26194273,Active
7274,Startup_7274,Founder_359,2013,Bangalore,Healthcare,Series A,421974,Active
7275,Startup_7275,Founder_51,2007,Hyderabad,E-Commerce,Seed,137749,Closed
7276,Startup_7276,Founder_317,2004,Hyderabad,Education,Seed,111014,Active
7277,Startup_7277,Founder_180,2015,Mumbai,Technology,Series C,33173424,Active
7278,Startup_7278,Founder_332,2005,Chennai,FinTech,Series A,463196,IPO
7279,Startup_7279,Founder_288,2012,Delhi,Healthcare,Series B,9721094,Active
7280,Startup_7280,Founder_492,2011,Hyderabad,Technology,Series C,36257116,Acquired
7281,Startup_7281,Founder_479,2016,Bangalore,E-Commerce,Series B,8230350,Active
7282,Startup_7282,Founder_57,2022,Mumbai,E-Commerce,Series C,37944137,Active
7283,Startup_7283,Founder_441,2013,Mumbai,FinTech,Series B,2361958,Acquired
7284,Startup_7284,Founder_123,2013,Chennai,E-Commerce,Series C,26836552,Active
7285,Startup_7285,Founder_328,2000,Mumbai,FinTech,Series B,4630529,Active
7286,Startup_7286,Founder_357,2013,Bangalore,Technology,Series A,634215,Closed
7287,Startup_7287,Founder_172,2013,Bangalore,Technology,Series A,746935,Active
7288,Startup_7288,Founder_477,2002,Delhi,Technology,Series B,5312883,Closed
7289,Startup_7289,Founder_207,2002,Hyderabad,Technology,Seed,48095,Closed
7290,Startup_7290,Founder_364,2013,Delhi,FinTech,Series B,6681203,IPO
7291,Startup_7291,Founder_359,2012,Delhi,FinTech,Series B,6409005,Acquired
7292,Startup_7292,Founder_293,2016,Hyderabad,Healthcare,Series C,23300770,Active
7293,Startup_7293,Founder_293,2013,Bangalore,Technology,Series B,3359259,Acquired
7294,Startup_7294,Founder_322,2001,Mumbai,Education,Series A,1015123,Acquired
7295,Startup_7295,Founder_449,2005,Bangalore,Education,Series B,8825840,Acquired
7296,Startup_7296,Founder_375,2002,Mumbai,E-Commerce,Series A,692957,Active
7297,Startup_7297,Founder_482,2003,Bangalore,FinTech,Series B,5400460,Closed
7298,Startup_7298,Founder_470,2022,Chennai,Technology,Seed,137888,Active
7299,Startup_7299,Founder_105,2003,Chennai,Healthcare,Seed,159597,Acquired
7300,Startup_7300,Founder_442,2013,Mumbai,FinTech,Seed,147406,Active
7301,Startup_7301,Founder_342,2011,Bangalore,E-Commerce,Seed,120116,Active
7302,Startup_7302,Founder_89,2006,Bangalore,E-Commerce,Series A,930433,Active
7303,Startup_7303,Founder_241,2006,Hyderabad,Education,Series B,6113203,Active
7304,Startup_7304,Founder_192,2012,Hyderabad,Education,Series B,3394197,IPO
7305,Startup_7305,Founder_312,2016,Mumbai,Technology,Seed,88110,Active
7306,Startup_7306,Founder_430,2022,Bangalore,Technology,Series A,1183089,Active
7307,Startup_7307,Founder_10,2006,Chennai,Technology,Series B,8433973,Acquired
7308,Startup_7308,Founder_90,2022,Delhi,E-Commerce,Series C,23892790,IPO
7309,Startup_7309,Founder_407,2010,Bangalore,Healthcare,Series A,1850556,Active
7310,Startup_7310,Founder_430,2013,Bangalore,Technology,Series A,226983,Active
7311,Startup_7311,Founder_428,2017,Bangalore,Healthcare,Series C,49103774,Active
7312,Startup_7312,Founder_259,2021,Mumbai,Technology,Seed,157372,Active
7313,Startup_7313,Founder_103,2020,Hyderabad,Technology,Seed,34611,Closed
7314,Startup_7314,Founder_477,2005,Delhi,Education,Seed,132324,Acquired
7315,Startup_7315,Founder_408,2019,Bangalore,Technology,Series C,38447363,Active
7316,Startup_7316,Founder_202,2007,Mumbai,Healthcare,Series B,6027885,Active
7317,Startup_7317,Founder_260,2002,Hyderabad,E-Commerce,Series A,1068526,Active
7318,Startup_7318,Founder_298,2016,Mumbai,E-Commerce,Seed,60461,Active
7319,Startup_7319,Founder_351,2015,Hyderabad,Technology,Series A,1600568,Closed
7320,Startup_7320,Founder_308,2008,Bangalore,Technology,Series C,34241534,Active
7321,Startup_7321,Founder_177,2020,Hyderabad,Technology,Seed,183054,Active
7322,Startup_7322,Founder_80,2022,Mumbai,Education,Series B,3058175,Closed
7323,Startup_7323,Founder_230,2022,Mumbai,E-Commerce,Series C,16586309,Acquired
7324,Startup_7324,Founder_324,2010,Bangalore,Education,Series A,314325,Active
7325,Startup_7325,Founder_207,2016,Delhi,FinTech,Seed,129558,Active
7326,Startup_7326,Founder_65,2022,Chennai,E-Commerce,Series B,3273078,Active
7327,Startup_7327,Founder_435,2019,Mumbai,FinTech,Seed,141202,Active
7328,Startup_7328,Founder_82,2023,Hyderabad,FinTech,Series A,1264678,Acquired
7329,Startup_7329,Founder_461,2005,Bangalore,Education,Seed,95984,Active
7330,Startup_7330,Founder_142,2018,Delhi,FinTech,Series C,37759978,Active
7331,Startup_7331,Founder_295,2002,Mumbai,E-Commerce,Seed,117009,Active
7332,Startup_7332,Founder_226,2013,Mumbai,Technology,Series A,480761,Closed
7333,Startup_7333,Founder_485,2012,Bangalore,FinTech,Series B,7507531,Active
7334,Startup_7334,Founder_363,2018,Hyderabad,Technology,Series A,1380116,Active
7335,Startup_7335,Founder_288,2008,Delhi,Education,Series B,3591418,Closed
7336,Startup_7336,Founder_437,2023,Mumbai,Education,Series B,5842136,Acquired
7337,Startup_7337,Founder_427,2013,Mumbai,Technology,Series A,1337352,Acquired
7338,Startup_7338,Founder_433,2013,Mumbai,Healthcare,Series B,2138041,IPO
7339,Startup_7339,Founder_378,2001,Chennai,FinTech,Seed,192829,Active
7340,Startup_7340,Founder_305,2011,Chennai,E-Commerce,Series C,44599204,Active
7341,Startup_7341,Founder_73,2006,Delhi,Healthcare,Series B,9850226,IPO
7342,Startup_7342,Founder_303,2006,Mumbai,Technology,Seed,161826,IPO
7343,Startup_7343,Founder_146,2002,Bangalore,Healthcare,Series C,12059635,Active
7344,Startup_7344,Founder_197,2003,Delhi,Education,Series B,7631731,Active
7345,Startup_7345,Founder_210,2001,Chennai,FinTech,Series C,45897068,Active
7346,Startup_7346,Founder_480,2014,Bangalore,Technology,Series A,260959,Active
7347,Startup_7347,Founder_475,2020,Chennai,Technology,Seed,27482,Active
7348,Startup_7348,Founder_6,2018,Hyderabad,E-Commerce,Series C,41993195,Active
7349,Startup_7349,Founder_113,2014,Bangalore,Technology,Series A,1556580,Active
7350,Startup_7350,Founder_115,2009,Chennai,E-Commerce,Series A,987135,Active
7351,Startup_7351,Founder_216,2015,Bangalore,FinTech,Seed,161861,Closed
7352,Startup_7352,Founder_357,2000,Mumbai,E-Commerce,Series B,6113635,Active
7353,Startup_7353,Founder_430,2006,Hyderabad,E-Commerce,Series C,42099257,Active
7354,Startup_7354,Founder_163,2008,Mumbai,FinTech,Series A,1460465,Active
7355,Startup_7355,Founder_39,2012,Mumbai,Education,Seed,164755,IPO
7356,Startup_7356,Founder_175,2008,Mumbai,FinTech,Series C,26179062,Closed
7357,Startup_7357,Founder_339,2001,Chennai,E-Commerce,Series C,45822700,Active
7358,Startup_7358,Founder_30,2005,Mumbai,Technology,Seed,45808,Closed
7359,Startup_7359,Founder_411,2005,Mumbai,E-Commerce,Series A,863196,Active
7360,Startup_7360,Founder_254,2016,Bangalore,Healthcare,Seed,157731,Active
7361,Startup_7361,Founder_265,2001,Mumbai,Technology,Seed,87039,Active
7362,Startup_7362,Founder_63,2010,Hyderabad,FinTech,Seed,20717,Active
7363,Startup_7363,Founder_37,2018,Hyderabad,Technology,Seed,128160,Active
7364,Startup_7364,Founder_266,2016,Mumbai,E-Commerce,Series C,39596883,IPO
7365,Startup_7365,Founder_364,2007,Hyderabad,E-Commerce,Series C,28995650,Active
7366,Startup_7366,Founder_433,2012,Chennai,FinTech,Series A,1920254,Acquired
7367,Startup_7367,Founder_326,2001,Delhi,Healthcare,Series B,2877737,Active
7368,Startup_7368,Founder_55,2018,Delhi,E-Commerce,Series C,43407520,Active
7369,Startup_7369,Founder_269,2007,Bangalore,Technology,Series A,227834,Active
7370,Startup_7370,Founder_151,2004,Hyderabad,FinTech,Series B,7492407,Closed
7371,Startup_7371,Founder_90,2011,Hyderabad,Technology,Seed,32698,Acquired
7372,Startup_7372,Founder_336,2001,Bangalore,Education,Series B,7042926,Active
7373,Startup_7373,Founder_441,2023,Bangalore,FinTech,Series B,3392946,Closed
7374,Startup_7374,Founder_296,2009,Bangalore,Technology,Series B,6737189,Active
7375,Startup_7375,Founder_319,2019,Chennai,Healthcare,Seed,189107,Active
7376,Startup_7376,Founder_390,2004,Mumbai,FinTech,Series C,38101010,Active
7377,Startup_7377,Founder_200,2013,Bangalore,Healthcare,Series C,21094347,Closed
7378,Startup_7378,Founder_269,2018,Mumbai,Technology,Series A,1838084,Active
7379,Startup_7379,Founder_9,2020,Bangalore,FinTech,Series C,46917478,Active
7380,Startup_7380,Founder_274,2014,Mumbai,E-Commerce,Series A,244768,Acquired
7381,Startup_7381,Founder_52,2016,Bangalore,E-Commerce,Series A,537809,Closed
7382,Startup_7382,Founder_388,2018,Hyderabad,Technology,Series C,10572000,Active
7383,Startup_7383,Founder_198,2012,Mumbai,FinTech,Series A,209258,Acquired
7384,Startup_7384,Founder_63,2011,Mumbai,FinTech,Seed,154423,Active
7385,Startup_7385,Founder_61,2007,Bangalore,Technology,Seed,133182,Acquired
7386,Startup_7386,Founder_213,2001,Mumbai,FinTech,Series C,37245641,Active
7387,Startup_7387,Founder_253,2002,Hyderabad,Technology,Series A,1800628,Active
7388,Startup_7388,Founder_448,2007,Bangalore,Technology,Series C,31447305,Active
7389,Startup_7389,Founder_139,2001,Mumbai,FinTech,Series A,699598,Closed
7390,Startup_7390,Founder_429,2000,Bangalore,E-Commerce,Seed,109109,Active
7391,Startup_7391,Founder_251,2016,Delhi,Technology,Series A,758447,IPO
7392,Startup_7392,Founder_306,2015,Hyderabad,Technology,Series C,31718387,Active
7393,Startup_7393,Founder_385,2014,Bangalore,Technology,Series C,28911540,Acquired
7394,Startup_7394,Founder_431,2013,Delhi,E-Commerce,Series B,2794776,Closed
7395,Startup_7395,Founder_382,2009,Mumbai,Technology,Series C,33917543,IPO
7396,Startup_7396,Founder_91,2011,Delhi,Education,Series B,8767610,Active
7397,Startup_7397,Founder_348,2016,Delhi,Technology,Series B,3170176,Closed
7398,Startup_7398,Founder_215,2020,Hyderabad,FinTech,Seed,195387,Active
7399,Startup_7399,Founder_418,2016,Mumbai,Technology,Seed,39417,Active
7400,Startup_7400,Founder_377,2013,Delhi,E-Commerce,Series A,1339689,Active
7401,Startup_7401,Founder_39,2010,Delhi,E-Commerce,Series B,8174255,Active
7402,Startup_7402,Founder_254,2001,Hyderabad,E-Commerce,Seed,183282,Active
7403,Startup_7403,Founder_385,2017,Bangalore,Healthcare,Series A,1256974,Closed
7404,Startup_7404,Founder_108,2002,Delhi,Technology,Series B,5639967,Active
7405,Startup_7405,Founder_360,2001,Bangalore,Education,Series C,31477405,Acquired
7406,Startup_7406,Founder_488,2013,Bangalore,E-Commerce,Series B,8262549,IPO
7407,Startup_7407,Founder_461,2011,Mumbai,Technology,Series A,1991199,Active
7408,Startup_7408,Founder_399,2017,Delhi,Technology,Series A,830515,Closed
7409,Startup_7409,Founder_498,2011,Bangalore,E-Commerce,Series B,5792240,Active
7410,Startup_7410,Founder_174,2002,Mumbai,E-Commerce,Series C,45598972,Closed
7411,Startup_7411,Founder_69,2012,Bangalore,FinTech,Seed,177729,Active
7412,Startup_7412,Founder_412,2005,Mumbai,Healthcare,Series A,1173051,Active
7413,Startup_7413,Founder_194,2003,Hyderabad,FinTech,Series C,20784715,Closed
7414,Startup_7414,Founder_476,2022,Delhi,Healthcare,Series C,48923517,Active
7415,Startup_7415,Founder_491,2023,Mumbai,FinTech,Series C,22070417,Active
7416,Startup_7416,Founder_324,2015,Bangalore,Technology,Series B,7464779,Active
7417,Startup_7417,Founder_241,2017,Chennai,FinTech,Series A,1066560,Acquired
7418,Startup_7418,Founder_50,2018,Bangalore,Technology,Series A,575082,Closed
7419,Startup_7419,Founder_293,2008,Bangalore,Education,Series A,1671566,Active
7420,Startup_7420,Founder_72,2016,Chennai,Healthcare,Seed,112696,Active
7421,Startup_7421,Founder_179,2007,Hyderabad,FinTech,Series B,9277464,Closed
7422,Startup_7422,Founder_49,2016,Mumbai,E-Commerce,Series B,5087485,Active
7423,Startup_7423,Founder_33,2017,Hyderabad,Technology,Series B,6519549,Acquired
7424,Startup_7424,Founder_455,2007,Bangalore,E-Commerce,Seed,23412,Active
7425,Startup_7425,Founder_178,2012,Bangalore,Technology,Series A,532426,Acquired
7426,Startup_7426,Founder_78,2013,Delhi,Technology,Series B,7601391,Active
7427,Startup_7427,Founder_446,2019,Bangalore,E-Commerce,Series C,48894415,IPO
7428,Startup_7428,Founder_280,2012,Mumbai,FinTech,Seed,121839,Acquired
7429,Startup_7429,Founder_300,2022,Delhi,Healthcare,Series A,393731,Active
7430,Startup_7430,Founder_76,2023,Mumbai,Technology,Series C,21584270,Acquired
7431,Startup_7431,Founder_209,2017,Mumbai,E-Commerce,Series B,7243776,Active
7432,Startup_7432,Founder_153,2014,Mumbai,Technology,Series A,642290,Active
7433,Startup_7433,Founder_296,2005,Mumbai,FinTech,Series C,21884533,Acquired
7434,Startup_7434,Founder_307,2020,Hyderabad,E-Commerce,Series C,41328479,Closed
7435,Startup_7435,Founder_110,2012,Bangalore,Technology,Series C,23579974,Active
7436,Startup_7436,Founder_9,2017,Mumbai,E-Commerce,Seed,37034,Acquired
7437,Startup_7437,Founder_81,2023,Mumbai,Technology,Seed,71765,Active
7438,Startup_7438,Founder_359,2012,Mumbai,Healthcare,Seed,145152,Active
7439,Startup_7439,Founder_401,2021,Delhi,E-Commerce,Seed,175593,Active
7440,Startup_7440,Founder_222,2007,Mumbai,Healthcare,Series A,1625669,Active
7441,Startup_7441,Founder_118,2003,Bangalore,Education,Seed,111761,Active
7442,Startup_7442,Founder_121,2012,Delhi,Technology,Series A,1299246,Active
7443,Startup_7443,Founder_186,2010,Mumbai,Technology,Series B,8292550,Active
7444,Startup_7444,Founder_274,2020,Mumbai,FinTech,Series C,20218233,Active
7445,Startup_7445,Founder_459,2018,Mumbai,Technology,Seed,176161,Active
7446,Startup_7446,Founder_262,2009,Delhi,E-Commerce,Seed,19538,Active
7447,Startup_7447,Founder_375,2013,Chennai,Technology,Seed,57882,Active
7448,Startup_7448,Founder_457,2000,Mumbai,E-Commerce,Seed,177023,Active
7449,Startup_7449,Founder_227,2008,Hyderabad,Healthcare,Series B,3671443,Acquired
7450,Startup_7450,Founder_425,2020,Hyderabad,Technology,Series C,18999137,Active
7451,Startup_7451,Founder_143,2002,Bangalore,E-Commerce,Series C,42991152,Acquired
7452,Startup_7452,Founder_279,2009,Mumbai,FinTech,Series A,1979160,Active
7453,Startup_7453,Founder_466,2002,Delhi,E-Commerce,Seed,56582,Closed
7454,Startup_7454,Founder_141,2004,Bangalore,Education,Series A,926757,Active
7455,Startup_7455,Founder_381,2008,Bangalore,FinTech,Seed,27739,Closed
7456,Startup_7456,Founder_474,2000,Hyderabad,FinTech,Series A,1492988,Acquired
7457,Startup_7457,Founder_192,2000,Bangalore,E-Commerce,Seed,100716,Closed
7458,Startup_7458,Founder_477,2023,Bangalore,E-Commerce,Series C,39830331,Active
7459,Startup_7459,Founder_130,2017,Mumbai,Technology,Series A,1577950,Active
7460,Startup_7460,Founder_398,2003,Delhi,Education,Seed,76774,Active
7461,Startup_7461,Founder_295,2010,Mumbai,E-Commerce,Seed,54749,Acquired
7462,Startup_7462,Founder_471,2017,Hyderabad,Technology,Series B,8322854,IPO
7463,Startup_7463,Founder_297,2005,Bangalore,Technology,Series A,1264609,Closed
7464,Startup_7464,Founder_462,2017,Bangalore,E-Commerce,Series A,299737,Acquired
7465,Startup_7465,Founder_301,2021,Mumbai,Technology,Seed,125471,Active
7466,Startup_7466,Founder_281,2000,Bangalore,Technology,Series C,38864276,Active
7467,Startup_7467,Founder_172,2001,Mumbai,Education,Seed,135102,Closed
7468,Startup_7468,Founder_117,2022,Bangalore,E-Commerce,Seed,70734,Closed
7469,Startup_7469,Founder_152,2007,Bangalore,E-Commerce,Series A,966246,Active
7470,Startup_7470,Founder_380,2005,Delhi,E-Commerce,Series C,20197839,Active
7471,Startup_7471,Founder_288,2007,Delhi,E-Commerce,Series B,2396553,IPO
7472,Startup_7472,Founder_468,2021,Bangalore,FinTech,Series C,33808888,Active
7473,Startup_7473,Founder_108,2019,Delhi,Healthcare,Series B,3294864,Closed
7474,Startup_7474,Founder_288,2011,Chennai,FinTech,Seed,60089,Active
7475,Startup_7475,Founder_14,2016,Mumbai,Healthcare,Series B,8888146,Active
7476,Startup_7476,Founder_148,2017,Mumbai,Healthcare,Series A,1939563,Active
7477,Startup_7477,Founder_303,2020,Bangalore,FinTech,Series B,8812709,Active
7478,Startup_7478,Founder_171,2001,Chennai,E-Commerce,Series C,17100630,Active
7479,Startup_7479,Founder_300,2000,Mumbai,Technology,Series A,643345,Active
7480,Startup_7480,Founder_250,2005,Bangalore,Technology,Seed,136694,Active
7481,Startup_7481,Founder_148,2008,Delhi,FinTech,Series A,1391182,Active
7482,Startup_7482,Founder_355,2002,Delhi,Technology,Series C,26872805,Closed
7483,Startup_7483,Founder_6,2000,Bangalore,Education,Series B,4990914,Active
7484,Startup_7484,Founder_271,2021,Delhi,Healthcare,Series B,9678568,Acquired
7485,Startup_7485,Founder_203,2010,Hyderabad,FinTech,Series A,1204248,Active
7486,Startup_7486,Founder_400,2008,Hyderabad,E-Commerce,Series C,35302532,Active
7487,Startup_7487,Founder_227,2004,Bangalore,E-Commerce,Series C,13895734,IPO
7488,Startup_7488,Founder_150,2015,Mumbai,Technology,Series A,214009,Acquired
7489,Startup_7489,Founder_55,2017,Bangalore,Technology,Series C,44679042,Closed
7490,Startup_7490,Founder_108,2016,Hyderabad,Technology,Series B,9048057,Active
7491,Startup_7491,Founder_405,2017,Hyderabad,FinTech,Series B,2039821,Active
7492,Startup_7492,Founder_111,2018,Mumbai,Education,Series B,2981187,Active
7493,Startup_7493,Founder_10,2004,Mumbai,Healthcare,Series B,6052965,Active
7494,Startup_7494,Founder_192,2004,Hyderabad,FinTech,Series C,47623826,Active
7495,Startup_7495,Founder_485,2017,Bangalore,Technology,Seed,122028,Active
7496,Startup_7496,Founder_205,2015,Delhi,Technology,Series C,31145930,Active
7497,Startup_7497,Founder_134,2020,Delhi,Technology,Series A,909472,Active
7498,Startup_7498,Founder_250,2012,Mumbai,Technology,Series A,1785165,Closed
7499,Startup_7499,Founder_113,2000,Bangalore,Healthcare,Series B,4016028,Closed
7500,Startup_7500,Founder_188,2004,Chennai,Healthcare,Series C,12802914,Acquired
7501,Startup_7501,Founder_335,2017,Mumbai,Technology,Series A,1458475,Acquired
7502,Startup_7502,Founder_429,2014,Mumbai,E-Commerce,Seed,34377,Active
7503,Startup_7503,Founder_131,2019,Hyderabad,FinTech,Series B,5819309,Active
7504,Startup_7504,Founder_140,2023,Delhi,Technology,Series C,41085672,Active
7505,Startup_7505,Founder_142,2018,Hyderabad,Technology,Series C,40790954,Acquired
7506,Startup_7506,Founder_35,2019,Mumbai,E-Commerce,Series C,32574885,Acquired
7507,Startup_7507,Founder_246,2014,Bangalore,Healthcare,Series C,16314426,IPO
7508,Startup_7508,Founder_476,2001,Hyderabad,Technology,Series B,2178148,Active
7509,Startup_7509,Founder_241,2006,Mumbai,FinTech,Seed,23416,Acquired
7510,Startup_7510,Founder_444,2023,Bangalore,E-Commerce,Seed,195011,Closed
7511,Startup_7511,Founder_255,2010,Mumbai,Healthcare,Series B,9469276,Active
7512,Startup_7512,Founder_17,2015,Chennai,Technology,Seed,189490,Acquired
7513,Startup_7513,Founder_339,2016,Delhi,Healthcare,Series C,14587189,Closed
7514,Startup_7514,Founder_369,2013,Delhi,Healthcare,Seed,111503,Active
7515,Startup_7515,Founder_260,2014,Bangalore,Technology,Series C,26592468,Active
7516,Startup_7516,Founder_391,2002,Bangalore,Technology,Series B,6513311,Active
7517,Startup_7517,Founder_226,2017,Chennai,E-Commerce,Series C,17407236,Active
7518,Startup_7518,Founder_198,2010,Delhi,Healthcare,Series A,1351790,Active
7519,Startup_7519,Founder_284,2004,Chennai,Healthcare,Seed,53580,Acquired
7520,Startup_7520,Founder_389,2017,Hyderabad,Healthcare,Series B,9648700,Closed
7521,Startup_7521,Founder_85,2008,Delhi,Healthcare,Seed,173714,Active
7522,Startup_7522,Founder_14,2020,Delhi,E-Commerce,Seed,198492,Closed
7523,Startup_7523,Founder_179,2021,Delhi,Education,Series B,9345634,Active
7524,Startup_7524,Founder_99,2014,Chennai,Technology,Seed,195114,Active
7525,Startup_7525,Founder_110,2014,Mumbai,Technology,Seed,148834,Active
7526,Startup_7526,Founder_189,2018,Mumbai,FinTech,Seed,139250,Active
7527,Startup_7527,Founder_223,2019,Mumbai,E-Commerce,Seed,81036,IPO
7528,Startup_7528,Founder_157,2000,Bangalore,Technology,Series B,2303745,Active
7529,Startup_7529,Founder_190,2013,Bangalore,Technology,Series A,1823668,Active
7530,Startup_7530,Founder_27,2023,Mumbai,E-Commerce,Seed,126531,IPO
7531,Startup_7531,Founder_311,2015,Bangalore,FinTech,Series C,45168709,Closed
7532,Startup_7532,Founder_83,2005,Chennai,FinTech,Series B,8284393,Active
7533,Startup_7533,Founder_79,2014,Bangalore,Education,Series B,4169487,Closed
7534,Startup_7534,Founder_365,2015,Delhi,Education,Series A,986083,Active
7535,Startup_7535,Founder_409,2020,Hyderabad,FinTech,Series A,1903826,Active
7536,Startup_7536,Founder_209,2020,Mumbai,E-Commerce,Series C,34576958,Acquired
7537,Startup_7537,Founder_462,2014,Delhi,Healthcare,Series A,1598433,Acquired
7538,Startup_7538,Founder_466,2002,Bangalore,Healthcare,Series B,3572983,Closed
7539,Startup_7539,Founder_382,2022,Bangalore,E-Commerce,Seed,122764,Closed
7540,Startup_7540,Founder_413,2015,Delhi,Technology,Series B,3636110,Closed
7541,Startup_7541,Founder_206,2000,Chennai,Healthcare,Seed,134640,Active
7542,Startup_7542,Founder_476,2007,Hyderabad,Technology,Series B,2513949,Active
7543,Startup_7543,Founder_180,2012,Bangalore,Technology,Series B,3014329,Active
7544,Startup_7544,Founder_461,2003,Mumbai,Healthcare,Series C,43165385,Active
7545,Startup_7545,Founder_181,2004,Delhi,Education,Seed,124771,Active
7546,Startup_7546,Founder_80,2014,Delhi,Education,Series C,16884422,Active
7547,Startup_7547,Founder_221,2006,Chennai,E-Commerce,Seed,117593,IPO
7548,Startup_7548,Founder_152,2005,Hyderabad,FinTech,Series A,1394264,Closed
7549,Startup_7549,Founder_312,2000,Hyderabad,E-Commerce,Series A,1273156,Acquired
7550,Startup_7550,Founder_323,2003,Delhi,Education,Series C,40994564,Active
7551,Startup_7551,Founder_70,2005,Delhi,Technology,Series A,1748206,Active
7552,Startup_7552,Founder_160,2007,Bangalore,E-Commerce,Series A,1404926,Active
7553,Startup_7553,Founder_164,2016,Mumbai,E-Commerce,Series B,9430546,Acquired
7554,Startup_7554,Founder_65,2010,Mumbai,Technology,Series B,5220806,Active
7555,Startup_7555,Founder_457,2016,Bangalore,Healthcare,Seed,188796,Active
7556,Startup_7556,Founder_224,2019,Bangalore,E-Commerce,Seed,93957,Closed
7557,Startup_7557,Founder_408,2022,Mumbai,Technology,Series A,1023910,Active
7558,Startup_7558,Founder_122,2008,Bangalore,Healthcare,Series C,25195801,Active
7559,Startup_7559,Founder_443,2004,Bangalore,Education,Seed,196702,Active
7560,Startup_7560,Founder_197,2014,Delhi,E-Commerce,Series B,4403227,Closed
7561,Startup_7561,Founder_3,2010,Bangalore,Education,Series A,782413,Active
7562,Startup_7562,Founder_322,2020,Bangalore,Healthcare,Series C,47929712,Active
7563,Startup_7563,Founder_114,2010,Bangalore,Healthcare,Series A,1249790,IPO
7564,Startup_7564,Founder_223,2002,Delhi,FinTech,Seed,105864,Acquired
7565,Startup_7565,Founder_456,2002,Mumbai,FinTech,Seed,97275,Active
7566,Startup_7566,Founder_115,2005,Bangalore,Technology,Series C,39768265,Acquired
7567,Startup_7567,Founder_388,2020,Delhi,E-Commerce,Series B,4993878,Active
7568,Startup_7568,Founder_427,2011,Bangalore,E-Commerce,Seed,92654,Active
7569,Startup_7569,Founder_16,2014,Bangalore,Education,Series B,7583408,Active
7570,Startup_7570,Founder_255,2000,Mumbai,Technology,Series B,2302978,Acquired
7571,Startup_7571,Founder_205,2017,Delhi,E-Commerce,Series B,2776867,Active
7572,Startup_7572,Founder_396,2006,Mumbai,Healthcare,Series C,21632306,Active
7573,Startup_7573,Founder_288,2012,Hyderabad,Technology,Series C,26542950,Active
7574,Startup_7574,Founder_221,2000,Bangalore,E-Commerce,Series A,901971,Closed
7575,Startup_7575,Founder_178,2002,Mumbai,Technology,Series C,49418337,IPO
7576,Startup_7576,Founder_229,2022,Mumbai,Technology,Series A,1195354,Acquired
7577,Startup_7577,Founder_129,2018,Mumbai,Technology,Seed,55261,Active
7578,Startup_7578,Founder_411,2006,Mumbai,Education,Series B,8771575,Active
7579,Startup_7579,Founder_272,2020,Bangalore,Healthcare,Seed,173685,Acquired
7580,Startup_7580,Founder_217,2022,Bangalore,Technology,Series A,763807,Active
7581,Startup_7581,Founder_391,2002,Mumbai,E-Commerce,Series C,15163700,Active
7582,Startup_7582,Founder_77,2022,Delhi,Education,Series B,4082564,Active
7583,Startup_7583,Founder_416,2004,Bangalore,Healthcare,Series B,9574473,IPO
7584,Startup_7584,Founder_231,2001,Chennai,Healthcare,Seed,10632,Active
7585,Startup_7585,Founder_139,2016,Hyderabad,Technology,Series A,1422343,Closed
7586,Startup_7586,Founder_227,2002,Hyderabad,FinTech,Series B,2365409,IPO
7587,Startup_7587,Founder_431,2017,Hyderabad,Healthcare,Series B,4065766,Active
7588,Startup_7588,Founder_394,2009,Delhi,Healthcare,Seed,45588,Active
7589,Startup_7589,Founder_264,2003,Delhi,Education,Series A,217376,Closed
7590,Startup_7590,Founder_8,2016,Bangalore,E-Commerce,Seed,96428,Closed
7591,Startup_7591,Founder_466,2016,Bangalore,FinTech,Seed,80194,Active
7592,Startup_7592,Founder_99,2006,Mumbai,Education,Seed,99107,Active
7593,Startup_7593,Founder_284,2023,Bangalore,Healthcare,Seed,98893,Active
